desk, underlying, base_market, base_feedcode, calculated_at, volatility_type, volatility, winddown
UST,TN10,XCME,ZNM9,1557507600000000000,BootstrapNonBaseWithoutGap,0.00413058,0.673418
UST,TN10,XCME,ZNM9,1557507600000000000,BootstrapSliding10,0,0.008334
UST,TN10,XCME,ZNM9,1557507600000000000,BootstrapSliding30,0,0.02501
UST,TN10,XCME,ZNM9,1557507600000000000,BootstrapSliding60,0,0.050482
UST,TN10,XCME,ZNM9,1557507600000000000,MoveBaseWithGap,0.00792792,0.86253
UST,TN10,XCME,ZNM9,1557507600000000000,MoveBaseWithoutGap,0.00257758,0.673418
UST,TN10,XCME,ZNM9,1557507600000000000,MoveNonBaseWithGap,0.00792792,0.86253
UST,TN10,XCME,ZNM9,1557507600000000000,MoveNonBaseWithoutGap,0.00257758,0.673418
UST,TN10,XCME,ZNM9,1557507600000000000,CloseToClose,0.00531584,0.86253
UST,TN10,XCME,ZNM9,1557509400000000000,BootstrapBaseWithGap,0.00780001,0.887536
UST,TN10,XCME,ZNM9,1557509400000000000,BootstrapBaseWithoutGap,0.00409432,0.698424
UST,TN10,XCME,ZNM9,1557509400000000000,BootstrapNonBaseWithGap,0.00795231,0.887536
UST,TN10,XCME,ZNM9,1557509400000000000,BootstrapNonBaseWithoutGap,0.00413134,0.698424
UST,TN10,XCME,ZNM9,1557509400000000000,BootstrapSliding10,0,0.00833
UST,TN10,XCME,ZNM9,1557509400000000000,BootstrapSliding30,0,0.025006
UST,TN10,XCME,ZNM9,1557509400000000000,BootstrapSliding60,0,0.050016
UST,TN10,XCME,ZNM9,1557509400000000000,MoveBaseWithGap,0.00781544,0.887536
UST,TN10,XCME,ZNM9,1557509400000000000,MoveBaseWithoutGap,0.00253102,0.698424
UST,TN10,XCME,ZNM9,1557509400000000000,MoveNonBaseWithGap,0.00781544,0.887536
UST,TN10,XCME,ZNM9,1557509400000000000,MoveNonBaseWithoutGap,0.00253102,0.698424
UST,TN10,XCME,ZNM9,1557509400000000000,CloseToClose,0.00524042,0.887536
UST,TN10,XCME,ZNM9,1557511200000000000,BootstrapBaseWithGap,0.00785612,0.912546
UST,TN10,XCME,ZNM9,1557511200000000000,BootstrapBaseWithoutGap,0.00403487,0.723434
UST,TN10,XCME,ZNM9,1557511200000000000,BootstrapNonBaseWithGap,0.00779232,0.912546
UST,TN10,XCME,ZNM9,1557511200000000000,BootstrapNonBaseWithoutGap,0.00402445,0.723434
UST,TN10,XCME,ZNM9,1557511200000000000,BootstrapSliding10,0,0.008336
UST,TN10,XCME,ZNM9,1557511200000000000,BootstrapSliding30,0,0.02501
UST,TN10,XCME,ZNM9,1557511200000000000,BootstrapSliding60,0,0.050016
UST,TN10,XCME,ZNM9,1557511200000000000,MoveBaseWithGap,0.0077076,0.912546
UST,TN10,XCME,ZNM9,1557511200000000000,MoveBaseWithoutGap,0.00248688,0.723434
UST,TN10,XCME,ZNM9,1557511200000000000,MoveNonBaseWithGap,0.0077076,0.912546
UST,TN10,XCME,ZNM9,1557511200000000000,MoveNonBaseWithoutGap,0.00248688,0.723434
UST,TN10,XCME,ZNM9,1557511200000000000,CloseToClose,0.00516811,0.912546
UST,TN10,XCME,ZNM9,1557513000000000000,BootstrapBaseWithGap,0.00772651,0.92771
UST,TN10,XCME,ZNM9,1557513000000000000,BootstrapBaseWithoutGap,0.00389474,0.738598
UST,TN10,XCME,ZNM9,1557513000000000000,BootstrapNonBaseWithGap,0.00755181,0.92771
UST,TN10,XCME,ZNM9,1557513000000000000,BootstrapNonBaseWithoutGap,0.00396285,0.738598
UST,TN10,XCME,ZNM9,1557513000000000000,BootstrapSliding10,0,0.00482
UST,TN10,XCME,ZNM9,1557513000000000000,BootstrapSliding30,0,0.015164
UST,TN10,XCME,ZNM9,1557513000000000000,BootstrapSliding60,0,0.040174
UST,TN10,XCME,ZNM9,1557513000000000000,MoveBaseWithGap,0.00764434,0.92771
UST,TN10,XCME,ZNM9,1557513000000000000,MoveBaseWithoutGap,0.00246122,0.738598
UST,TN10,XCME,ZNM9,1557513000000000000,MoveNonBaseWithGap,0.00764434,0.92771
UST,TN10,XCME,ZNM9,1557513000000000000,MoveNonBaseWithoutGap,0.00246122,0.738598
UST,TN10,XCME,ZNM9,1557513000000000000,CloseToClose,0.0051257,0.92771
UST,TN10,XCME,ZNM9,1557514800000000000,BootstrapBaseWithGap,0.00770249,0.94217
UST,TN10,XCME,ZNM9,1557514800000000000,BootstrapBaseWithoutGap,0.00382911,0.753058
UST,TN10,XCME,ZNM9,1557514800000000000,BootstrapNonBaseWithGap,0.00771074,0.94217
UST,TN10,XCME,ZNM9,1557514800000000000,BootstrapNonBaseWithoutGap,0.00394365,0.753058
UST,TN10,XCME,ZNM9,1557514800000000000,BootstrapSliding10,0,0.00482
UST,TN10,XCME,ZNM9,1557514800000000000,BootstrapSliding30,0,0.01446
UST,TN10,XCME,ZNM9,1557514800000000000,BootstrapSliding60,0,0.029624
UST,TN10,XCME,ZNM9,1557514800000000000,MoveBaseWithGap,0.00758546,0.94217
UST,TN10,XCME,ZNM9,1557514800000000000,MoveBaseWithoutGap,0.00243748,0.753058
UST,TN10,XCME,ZNM9,1557514800000000000,MoveNonBaseWithGap,0.00758546,0.94217
UST,TN10,XCME,ZNM9,1557514800000000000,MoveNonBaseWithoutGap,0.00243748,0.753058
UST,TN10,XCME,ZNM9,1557514800000000000,CloseToClose,0.00508621,0.94217
UST,TN10,XCME,ZNM9,1557516600000000000,BootstrapBaseWithGap,0.00742031,0.95663
UST,TN10,XCME,ZNM9,1557516600000000000,BootstrapBaseWithoutGap,0.0038263,0.767518
UST,TN10,XCME,ZNM9,1557516600000000000,BootstrapNonBaseWithGap,0.00744681,0.95663
UST,TN10,XCME,ZNM9,1557516600000000000,BootstrapNonBaseWithoutGap,0.00376312,0.767518
UST,TN10,XCME,ZNM9,1557516600000000000,BootstrapSliding10,0,0.00482
UST,TN10,XCME,ZNM9,1557516600000000000,BootstrapSliding30,0,0.01446
UST,TN10,XCME,ZNM9,1557516600000000000,BootstrapSliding60,0,0.02892
UST,TN10,XCME,ZNM9,1557516600000000000,MoveBaseWithGap,0.00752791,0.95663
UST,TN10,XCME,ZNM9,1557516600000000000,MoveBaseWithoutGap,0.00241441,0.767518
UST,TN10,XCME,ZNM9,1557516600000000000,MoveNonBaseWithGap,0.00752791,0.95663
UST,TN10,XCME,ZNM9,1557516600000000000,MoveNonBaseWithoutGap,0.00241441,0.767518
UST,TN10,XCME,ZNM9,1557516600000000000,CloseToClose,0.00504763,0.95663
UST,TN10,XCME,ZNM9,1557518400000000000,BootstrapBaseWithGap,0.00749872,0.97108
UST,TN10,XCME,ZNM9,1557518400000000000,BootstrapBaseWithoutGap,0.00378512,0.781968
UST,TN10,XCME,ZNM9,1557518400000000000,BootstrapNonBaseWithGap,0.00757159,0.97108
UST,TN10,XCME,ZNM9,1557518400000000000,BootstrapNonBaseWithoutGap,0.00373691,0.781968
UST,TN10,XCME,ZNM9,1557518400000000000,BootstrapSliding10,0,0.00482
UST,TN10,XCME,ZNM9,1557518400000000000,BootstrapSliding30,0,0.01445
UST,TN10,XCME,ZNM9,1557518400000000000,BootstrapSliding60,0,0.02891
UST,TN10,XCME,ZNM9,1557518400000000000,MoveBaseWithGap,0.00747169,0.97108
UST,TN10,XCME,ZNM9,1557518400000000000,MoveBaseWithoutGap,0.002392,0.781968
UST,TN10,XCME,ZNM9,1557518400000000000,MoveNonBaseWithGap,0.00747169,0.97108
UST,TN10,XCME,ZNM9,1557518400000000000,MoveNonBaseWithoutGap,0.002392,0.781968
UST,TN10,XCME,ZNM9,1557518400000000000,CloseToClose,0.00500993,0.97108
UST,TN10,XCME,ZNM9,1557520200000000000,BootstrapBaseWithGap,0.00735284,0.98554
UST,TN10,XCME,ZNM9,1557520200000000000,BootstrapBaseWithoutGap,0.00382066,0.796428
UST,TN10,XCME,ZNM9,1557520200000000000,BootstrapNonBaseWithGap,0.00740146,0.98554
UST,TN10,XCME,ZNM9,1557520200000000000,BootstrapNonBaseWithoutGap,0.00366557,0.796428
UST,TN10,XCME,ZNM9,1557520200000000000,BootstrapSliding10,0,0.00482
UST,TN10,XCME,ZNM9,1557520200000000000,BootstrapSliding30,0,0.01446
UST,TN10,XCME,ZNM9,1557520200000000000,BootstrapSliding60,0,0.02891
UST,TN10,XCME,ZNM9,1557520200000000000,MoveBaseWithGap,0.00741667,0.98554
UST,TN10,XCME,ZNM9,1557520200000000000,MoveBaseWithoutGap,0.00237018,0.796428
UST,TN10,XCME,ZNM9,1557520200000000000,MoveNonBaseWithGap,0.00741667,0.98554
UST,TN10,XCME,ZNM9,1557520200000000000,MoveNonBaseWithoutGap,0.00237018,0.796428
UST,TN10,XCME,ZNM9,1557520200000000000,CloseToClose,0.00497304,0.98554
UST,TN10,XCME,ZNM9,1557522000000000000,BootstrapBaseWithGap,0.0073205,1
UST,TN10,XCME,ZNM9,1557522000000000000,BootstrapBaseWithoutGap,0.00368334,0.810888
UST,TN10,XCME,ZNM9,1557522000000000000,BootstrapNonBaseWithGap,0.00729601,1
UST,TN10,XCME,ZNM9,1557522000000000000,BootstrapNonBaseWithoutGap,0.00365554,0.810888
UST,TN10,XCME,ZNM9,1557522000000000000,BootstrapSliding10,0,0.00482
UST,TN10,XCME,ZNM9,1557522000000000000,BootstrapSliding30,0,0.01446
UST,TN10,XCME,ZNM9,1557522000000000000,BootstrapSliding60,0,0.02892
UST,TN10,XCME,ZNM9,1557522000000000000,MoveBaseWithGap,0.00736286,1
UST,TN10,XCME,ZNM9,1557522000000000000,MoveBaseWithoutGap,0.00234895,0.810888
UST,TN10,XCME,ZNM9,1557522000000000000,MoveNonBaseWithGap,0.00736286,1
UST,TN10,XCME,ZNM9,1557522000000000000,MoveNonBaseWithoutGap,0.00234895,0.810888
UST,TN10,XCME,ZNM9,1557522000000000000,CloseToClose,0.00493696,1
UST,TN2,XCME,ZTM9,1557464400000000000,BootstrapBaseWithGap,0.00262348,0.200128
UST,TN2,XCME,ZTM9,1557464400000000000,BootstrapBaseWithoutGap,0.00391344,0.011016
UST,TN2,XCME,ZTM9,1557464400000000000,BootstrapNonBaseWithGap,0.00262348,0.200128
UST,TN2,XCME,ZTM9,1557464400000000000,BootstrapNonBaseWithoutGap,0.00391344,0.011016
UST,TN2,XCME,ZTM9,1557464400000000000,BootstrapSliding10,0.000968597,0.00367
UST,TN2,XCME,ZTM9,1557464400000000000,BootstrapSliding30,0.00391344,0.011016
UST,TN2,XCME,ZTM9,1557464400000000000,MoveBaseWithGap,0.00356346,0.200128
UST,TN2,XCME,ZTM9,1557464400000000000,MoveBaseWithoutGap,0.00167718,0.011016
UST,TN2,XCME,ZTM9,1557464400000000000,MoveNonBaseWithGap,0.00356346,0.200128
UST,TN2,XCME,ZTM9,1557464400000000000,MoveNonBaseWithoutGap,0.00167718,0.011016
UST,TN2,XCME,ZTM9,1557464400000000000,CloseToClose,0.00314816,0.200128
UST,TN2,XCME,ZTM9,1557466200000000000,BootstrapBaseWithGap,0.00270701,0.211142
UST,TN2,XCME,ZTM9,1557466200000000000,BootstrapBaseWithoutGap,0.00305063,0.02203
UST,TN2,XCME,ZTM9,1557466200000000000,BootstrapNonBaseWithGap,0.00274528,0.211142
UST,TN2,XCME,ZTM9,1557466200000000000,BootstrapNonBaseWithoutGap,0.0030471,0.02203
UST,TN2,XCME,ZTM9,1557466200000000000,BootstrapSliding10,0,0.00367
UST,TN2,XCME,ZTM9,1557466200000000000,BootstrapSliding30,0,0.011014
UST,TN2,XCME,ZTM9,1557466200000000000,BootstrapSliding60,0.00306336,0.02203
UST,TN2,XCME,ZTM9,1557466200000000000,MoveBaseWithGap,0.00356204,0.211142
UST,TN2,XCME,ZTM9,1557466200000000000,MoveBaseWithoutGap,0.00276735,0.02203
UST,TN2,XCME,ZTM9,1557466200000000000,MoveNonBaseWithGap,0.00356204,0.211142
UST,TN2,XCME,ZTM9,1557466200000000000,MoveNonBaseWithoutGap,0.00276735,0.02203
UST,TN2,XCME,ZTM9,1557466200000000000,CloseToClose,0.00255414,0.211142
UST,TN2,XCME,ZTM9,1557468000000000000,BootstrapBaseWithGap,0.00282435,0.222158
UST,TN2,XCME,ZTM9,1557468000000000000,BootstrapBaseWithoutGap,0.00276732,0.033046
UST,TN2,XCME,ZTM9,1557468000000000000,BootstrapNonBaseWithGap,0.00279869,0.222158
UST,TN2,XCME,ZTM9,1557468000000000000,BootstrapNonBaseWithoutGap,0.00266651,0.033046
UST,TN2,XCME,ZTM9,1557468000000000000,BootstrapSliding10,0,0.00367
UST,TN2,XCME,ZTM9,1557468000000000000,BootstrapSliding30,0,0.011016
UST,TN2,XCME,ZTM9,1557468000000000000,BootstrapSliding60,0,0.02203
UST,TN2,XCME,ZTM9,1557468000000000000,MoveBaseWithGap,0.00347261,0.222158
UST,TN2,XCME,ZTM9,1557468000000000000,MoveBaseWithoutGap,0.0022595,0.033046
UST,TN2,XCME,ZTM9,1557468000000000000,MoveNonBaseWithGap,0.00347261,0.222158
UST,TN2,XCME,ZTM9,1557468000000000000,MoveNonBaseWithoutGap,0.0022595,0.033046
UST,TN2,XCME,ZTM9,1557468000000000000,CloseToClose,0.00249001,0.222158
UST,TN2,XCME,ZTM9,1557469800000000000,BootstrapBaseWithGap,0.00282801,0.24198
UST,TN2,XCME,ZTM9,1557469800000000000,BootstrapBaseWithoutGap,0.00240252,0.052868
UST,TN2,XCME,ZTM9,1557469800000000000,BootstrapNonBaseWithGap,0.00285347,0.24198
UST,TN2,XCME,ZTM9,1557469800000000000,BootstrapNonBaseWithoutGap,0.0023099,0.052868
UST,TN2,XCME,ZTM9,1557469800000000000,BootstrapSliding10,0,0.00682
UST,TN2,XCME,ZTM9,1557469800000000000,BootstrapSliding30,0,0.019822
UST,TN2,XCME,ZTM9,1557469800000000000,BootstrapSliding60,0,0.030838
UST,TN2,XCME,ZTM9,1557469800000000000,MoveBaseWithGap,0.00332734,0.24198
UST,TN2,XCME,ZTM9,1557469800000000000,MoveBaseWithoutGap,0.00178638,0.052868
UST,TN2,XCME,ZTM9,1557469800000000000,MoveNonBaseWithGap,0.00332734,0.24198
UST,TN2,XCME,ZTM9,1557469800000000000,MoveNonBaseWithoutGap,0.00178638,0.052868
UST,TN2,XCME,ZTM9,1557469800000000000,CloseToClose,0.00238585,0.24198
UST,TN2,XCME,ZTM9,1557471600000000000,BootstrapBaseWithGap,0.00284161,0.26242
UST,TN2,XCME,ZTM9,1557471600000000000,BootstrapBaseWithoutGap,0.00208035,0.073308
UST,TN2,XCME,ZTM9,1557471600000000000,BootstrapNonBaseWithGap,0.00280585,0.26242
UST,TN2,XCME,ZTM9,1557471600000000000,BootstrapNonBaseWithoutGap,0.00199787,0.073308
UST,TN2,XCME,ZTM9,1557471600000000000,BootstrapSliding10,0,0.00681
UST,TN2,XCME,ZTM9,1557471600000000000,BootstrapSliding30,0,0.02044
UST,TN2,XCME,ZTM9,1557471600000000000,BootstrapSliding60,0,0.040262
UST,TN2,XCME,ZTM9,1557471600000000000,MoveBaseWithGap,0.00319513,0.26242
UST,TN2,XCME,ZTM9,1557471600000000000,MoveBaseWithoutGap,0.00151703,0.073308
UST,TN2,XCME,ZTM9,1557471600000000000,MoveNonBaseWithGap,0.00319513,0.26242
UST,TN2,XCME,ZTM9,1557471600000000000,MoveNonBaseWithoutGap,0.00151703,0.073308
UST,TN2,XCME,ZTM9,1557471600000000000,CloseToClose,0.00229105,0.26242
UST,TN2,XCME,ZTM9,1557473400000000000,BootstrapBaseWithGap,0.00277787,0.28287
UST,TN2,XCME,ZTM9,1557473400000000000,BootstrapBaseWithoutGap,0.00189406,0.093758
UST,TN2,XCME,ZTM9,1557473400000000000,BootstrapNonBaseWithGap,0.00274331,0.28287
UST,TN2,XCME,ZTM9,1557473400000000000,BootstrapNonBaseWithoutGap,0.00184061,0.093758
UST,TN2,XCME,ZTM9,1557473400000000000,BootstrapSliding10,0,0.006816
UST,TN2,XCME,ZTM9,1557473400000000000,BootstrapSliding30,0,0.02045
UST,TN2,XCME,ZTM9,1557473400000000000,BootstrapSliding60,0,0.04089
UST,TN2,XCME,ZTM9,1557473400000000000,MoveBaseWithGap,0.00307746,0.28287
UST,TN2,XCME,ZTM9,1557473400000000000,MoveBaseWithoutGap,0.00134143,0.093758
UST,TN2,XCME,ZTM9,1557473400000000000,MoveNonBaseWithGap,0.00307746,0.28287
UST,TN2,XCME,ZTM9,1557473400000000000,MoveNonBaseWithoutGap,0.00134143,0.093758
UST,TN2,XCME,ZTM9,1557473400000000000,CloseToClose,0.00220668,0.28287
UST,TN2,XCME,ZTM9,1557475200000000000,BootstrapBaseWithGap,0.00269728,0.303314
UST,TN2,XCME,ZTM9,1557475200000000000,BootstrapBaseWithoutGap,0.00170468,0.114202
UST,TN2,XCME,ZTM9,1557475200000000000,BootstrapNonBaseWithGap,0.00271649,0.303314
UST,TN2,XCME,ZTM9,1557475200000000000,BootstrapNonBaseWithoutGap,0.00167649,0.114202
UST,TN2,XCME,ZTM9,1557475200000000000,BootstrapSliding10,0,0.006814
UST,TN2,XCME,ZTM9,1557475200000000000,BootstrapSliding30,0,0.020444
UST,TN2,XCME,ZTM9,1557475200000000000,BootstrapSliding60,0,0.040894
UST,TN2,XCME,ZTM9,1557475200000000000,MoveBaseWithGap,0.00297194,0.303314
UST,TN2,XCME,ZTM9,1557475200000000000,MoveBaseWithoutGap,0.00121544,0.114202
UST,TN2,XCME,ZTM9,1557475200000000000,MoveNonBaseWithGap,0.00297194,0.303314
UST,TN2,XCME,ZTM9,1557475200000000000,MoveNonBaseWithoutGap,0.00121544,0.114202
UST,TN2,XCME,ZTM9,1557475200000000000,CloseToClose,0.00213101,0.303314
UST,TN2,XCME,ZTM9,1557477000000000000,BootstrapBaseWithGap,0.00266772,0.319132
UST,TN2,XCME,ZTM9,1557477000000000000,BootstrapBaseWithoutGap,0.00163765,0.13002
UST,TN2,XCME,ZTM9,1557477000000000000,BootstrapNonBaseWithGap,0.00266718,0.319132
UST,TN2,XCME,ZTM9,1557477000000000000,BootstrapNonBaseWithoutGap,0.00158918,0.13002
UST,TN2,XCME,ZTM9,1557477000000000000,BootstrapSliding10,0,0.00516
UST,TN2,XCME,ZTM9,1557477000000000000,BootstrapSliding30,0,0.015818
UST,TN2,XCME,ZTM9,1557477000000000000,BootstrapSliding60,0,0.036262
UST,TN2,XCME,ZTM9,1557477000000000000,MoveBaseWithGap,0.00289735,0.319132
UST,TN2,XCME,ZTM9,1557477000000000000,MoveBaseWithoutGap,0.00113911,0.13002
UST,TN2,XCME,ZTM9,1557477000000000000,MoveNonBaseWithGap,0.00289735,0.319132
UST,TN2,XCME,ZTM9,1557477000000000000,MoveNonBaseWithoutGap,0.00113911,0.13002
UST,TN2,XCME,ZTM9,1557477000000000000,CloseToClose,0.00207753,0.319132
UST,TN2,XCME,ZTM9,1557478800000000000,BootstrapBaseWithGap,0.00262257,0.334622
UST,TN2,XCME,ZTM9,1557478800000000000,BootstrapBaseWithoutGap,0.00149464,0.14551
UST,TN2,XCME,ZTM9,1557478800000000000,BootstrapNonBaseWithGap,0.00264702,0.334622
UST,TN2,XCME,ZTM9,1557478800000000000,BootstrapNonBaseWithoutGap,0.00150289,0.14551
UST,TN2,XCME,ZTM9,1557478800000000000,BootstrapSliding10,0,0.00516
UST,TN2,XCME,ZTM9,1557478800000000000,BootstrapSliding30,0,0.01549
UST,TN2,XCME,ZTM9,1557478800000000000,BootstrapSliding60,0,0.031308
UST,TN2,XCME,ZTM9,1557478800000000000,MoveBaseWithGap,0.0028295,0.334622
UST,TN2,XCME,ZTM9,1557478800000000000,MoveBaseWithoutGap,0.00107677,0.14551
UST,TN2,XCME,ZTM9,1557478800000000000,MoveNonBaseWithGap,0.0028295,0.334622
UST,TN2,XCME,ZTM9,1557478800000000000,MoveNonBaseWithoutGap,0.00107677,0.14551
UST,TN2,XCME,ZTM9,1557478800000000000,CloseToClose,0.00202887,0.334622
UST,TN2,XCME,ZTM9,1557480600000000000,BootstrapBaseWithGap,0.00256235,0.350108
UST,TN2,XCME,ZTM9,1557480600000000000,BootstrapBaseWithoutGap,0.00148549,0.160996
UST,TN2,XCME,ZTM9,1557480600000000000,BootstrapNonBaseWithGap,0.00257278,0.350108
UST,TN2,XCME,ZTM9,1557480600000000000,BootstrapNonBaseWithoutGap,0.00150145,0.160996
UST,TN2,XCME,ZTM9,1557480600000000000,BootstrapSliding10,0,0.005166
UST,TN2,XCME,ZTM9,1557480600000000000,BootstrapSliding30,0,0.015486
UST,TN2,XCME,ZTM9,1557480600000000000,BootstrapSliding60,0,0.030976
UST,TN2,XCME,ZTM9,1557480600000000000,MoveBaseWithGap,0.00276621,0.350108
UST,TN2,XCME,ZTM9,1557480600000000000,MoveBaseWithoutGap,0.00102368,0.160996
UST,TN2,XCME,ZTM9,1557480600000000000,MoveNonBaseWithGap,0.00276621,0.350108
UST,TN2,XCME,ZTM9,1557480600000000000,MoveNonBaseWithoutGap,0.00102368,0.160996
UST,TN2,XCME,ZTM9,1557480600000000000,CloseToClose,0.0019835,0.350108
UST,TN2,XCME,ZTM9,1557482400000000000,BootstrapBaseWithGap,0.00245906,0.365592
UST,TN2,XCME,ZTM9,1557482400000000000,BootstrapBaseWithoutGap,0.00140661,0.17648
UST,TN2,XCME,ZTM9,1557482400000000000,BootstrapNonBaseWithGap,0.0024859,0.365592
UST,TN2,XCME,ZTM9,1557482400000000000,BootstrapNonBaseWithoutGap,0.00143621,0.17648
UST,TN2,XCME,ZTM9,1557482400000000000,BootstrapSliding10,0,0.00516
UST,TN2,XCME,ZTM9,1557482400000000000,BootstrapSliding30,0,0.015484
UST,TN2,XCME,ZTM9,1557482400000000000,BootstrapSliding60,0,0.03097
UST,TN2,XCME,ZTM9,1557482400000000000,MoveBaseWithGap,0.002707,0.365592
UST,TN2,XCME,ZTM9,1557482400000000000,MoveBaseWithoutGap,0.000977739,0.17648
UST,TN2,XCME,ZTM9,1557482400000000000,MoveNonBaseWithGap,0.002707,0.365592
UST,TN2,XCME,ZTM9,1557482400000000000,MoveNonBaseWithoutGap,0.000977739,0.17648
UST,TN2,XCME,ZTM9,1557482400000000000,CloseToClose,0.00194104,0.365592
UST,TN2,XCME,ZTM9,1557484200000000000,BootstrapBaseWithGap,0.00245123,0.381082
UST,TN2,XCME,ZTM9,1557484200000000000,BootstrapBaseWithoutGap,0.00136919,0.19197
UST,TN2,XCME,ZTM9,1557484200000000000,BootstrapNonBaseWithGap,0.00246901,0.381082
UST,TN2,XCME,ZTM9,1557484200000000000,BootstrapNonBaseWithoutGap,0.00135563,0.19197
UST,TN2,XCME,ZTM9,1557484200000000000,BootstrapSliding10,0,0.00516
UST,TN2,XCME,ZTM9,1557484200000000000,BootstrapSliding30,0,0.01549
UST,TN2,XCME,ZTM9,1557484200000000000,BootstrapSliding60,0,0.030974
UST,TN2,XCME,ZTM9,1557484200000000000,MoveBaseWithGap,0.00265141,0.381082
UST,TN2,XCME,ZTM9,1557484200000000000,MoveBaseWithoutGap,0.000937463,0.19197
UST,TN2,XCME,ZTM9,1557484200000000000,MoveNonBaseWithGap,0.00265141,0.381082
UST,TN2,XCME,ZTM9,1557484200000000000,MoveNonBaseWithoutGap,0.000937463,0.19197
UST,TN2,XCME,ZTM9,1557484200000000000,CloseToClose,0.00190118,0.381082
UST,TN2,XCME,ZTM9,1557486000000000000,BootstrapBaseWithGap,0.00236814,0.396572
UST,TN2,XCME,ZTM9,1557486000000000000,BootstrapBaseWithoutGap,0.00131405,0.20746
UST,TN2,XCME,ZTM9,1557486000000000000,BootstrapNonBaseWithGap,0.00239441,0.396572
UST,TN2,XCME,ZTM9,1557486000000000000,BootstrapNonBaseWithoutGap,0.00131498,0.20746
UST,TN2,XCME,ZTM9,1557486000000000000,BootstrapSliding10,0,0.00517
UST,TN2,XCME,ZTM9,1557486000000000000,BootstrapSliding30,0,0.01549
UST,TN2,XCME,ZTM9,1557486000000000000,BootstrapSliding60,0,0.03098
UST,TN2,XCME,ZTM9,1557486000000000000,MoveBaseWithGap,0.00259912,0.396572
UST,TN2,XCME,ZTM9,1557486000000000000,MoveBaseWithoutGap,0.000901786,0.20746
UST,TN2,XCME,ZTM9,1557486000000000000,MoveNonBaseWithGap,0.00259912,0.396572
UST,TN2,XCME,ZTM9,1557486000000000000,MoveNonBaseWithoutGap,0.000901786,0.20746
UST,TN2,XCME,ZTM9,1557486000000000000,CloseToClose,0.00186368,0.396572
UST,TN2,XCME,ZTM9,1557487800000000000,BootstrapBaseWithGap,0.00234778,0.420096
UST,TN2,XCME,ZTM9,1557487800000000000,BootstrapBaseWithoutGap,0.00121394,0.230984
UST,TN2,XCME,ZTM9,1557487800000000000,BootstrapNonBaseWithGap,0.00234654,0.420096
UST,TN2,XCME,ZTM9,1557487800000000000,BootstrapNonBaseWithoutGap,0.00120208,0.230984
UST,TN2,XCME,ZTM9,1557487800000000000,BootstrapSliding10,0,0.00803
UST,TN2,XCME,ZTM9,1557487800000000000,BootstrapSliding30,0,0.023524
UST,TN2,XCME,ZTM9,1557487800000000000,BootstrapSliding60,0,0.039014
UST,TN2,XCME,ZTM9,1557487800000000000,MoveBaseWithGap,0.0025253,0.420096
UST,TN2,XCME,ZTM9,1557487800000000000,MoveBaseWithoutGap,0.000854634,0.230984
UST,TN2,XCME,ZTM9,1557487800000000000,MoveNonBaseWithGap,0.0025253,0.420096
UST,TN2,XCME,ZTM9,1557487800000000000,MoveNonBaseWithoutGap,0.000854634,0.230984
UST,TN2,XCME,ZTM9,1557487800000000000,CloseToClose,0.00181075,0.420096
UST,TN2,XCME,ZTM9,1557489600000000000,BootstrapBaseWithGap,0.00225815,0.444206
UST,TN2,XCME,ZTM9,1557489600000000000,BootstrapBaseWithoutGap,0.00118822,0.255094
UST,TN2,XCME,ZTM9,1557489600000000000,BootstrapNonBaseWithGap,0.00233699,0.444206
UST,TN2,XCME,ZTM9,1557489600000000000,BootstrapNonBaseWithoutGap,0.00118031,0.255094
UST,TN2,XCME,ZTM9,1557489600000000000,BootstrapSliding10,0,0.00804
UST,TN2,XCME,ZTM9,1557489600000000000,BootstrapSliding30,0,0.02411
UST,TN2,XCME,ZTM9,1557489600000000000,BootstrapSliding60,0,0.047634
UST,TN2,XCME,ZTM9,1557489600000000000,MoveBaseWithGap,0.00245581,0.444206
UST,TN2,XCME,ZTM9,1557489600000000000,MoveBaseWithoutGap,0.000813244,0.255094
UST,TN2,XCME,ZTM9,1557489600000000000,MoveNonBaseWithGap,0.00245581,0.444206
UST,TN2,XCME,ZTM9,1557489600000000000,MoveNonBaseWithoutGap,0.000813244,0.255094
UST,TN2,XCME,ZTM9,1557489600000000000,CloseToClose,0.00176092,0.444206
UST,TN2,XCME,ZTM9,1557491400000000000,BootstrapBaseWithGap,0.00221839,0.49316
UST,TN2,XCME,ZTM9,1557491400000000000,BootstrapBaseWithoutGap,0.00113407,0.304048
UST,TN2,XCME,ZTM9,1557491400000000000,BootstrapNonBaseWithGap,0.00222752,0.49316
UST,TN2,XCME,ZTM9,1557491400000000000,BootstrapNonBaseWithoutGap,0.00110621,0.304048
UST,TN2,XCME,ZTM9,1557491400000000000,BootstrapSliding10,0,0.01691
UST,TN2,XCME,ZTM9,1557491400000000000,BootstrapSliding30,0,0.048954
UST,TN2,XCME,ZTM9,1557491400000000000,BootstrapSliding60,0,0.073064
UST,TN2,XCME,ZTM9,1557491400000000000,MoveBaseWithGap,0.00233073,0.49316
UST,TN2,XCME,ZTM9,1557491400000000000,MoveBaseWithoutGap,0.000744903,0.304048
UST,TN2,XCME,ZTM9,1557491400000000000,MoveNonBaseWithGap,0.00233073,0.49316
